,AXP
2004-08-11,34.174976348876946
2004-08-12,33.725048065185554
2004-08-13,33.64324188232422
2004-08-16,33.690963745117195
2004-08-17,33.90229034423828
2004-08-18,34.10681915283203
2004-08-19,33.970462799072266
2004-08-20,34.086376190185554
2004-08-23,33.88184356689453
2004-08-24,33.915924072265625
2004-08-25,34.052276611328125
2004-08-26,34.16817855834961
2004-08-27,34.086376190185554
2004-08-30,33.83411407470703
2004-08-31,34.09999847412109
2004-09-01,34.16135787963867
2004-09-02,34.406761169433594
2004-09-03,34.26361846923828
2004-09-07,34.76125717163086
2004-09-08,34.72719192504883
2004-09-09,34.699913024902344
2004-09-10,34.993057250976555
2004-09-13,35.102134704589844
2004-09-14,34.993057250976555
2004-09-15,34.699913024902344
2004-09-16,34.699913024902344
2004-09-17,35.040786743164055
2004-09-20,34.87717437744141
2004-09-21,35.0953369140625
2004-09-22,34.67946243286133
2004-09-23,34.67946243286133
2004-09-24,34.911251068115234
2004-09-27,34.529476165771484
2004-09-28,34.65220260620117
2004-09-29,35.027137756347656
2004-09-30,35.08168792724609
2004-10-01,35.211204528808594
2004-10-04,35.87929153442383
2004-10-05,35.96792984008789
2004-10-06,36.39841079711914
2004-10-07,36.26174545288086
2004-10-08,35.70145034790039
2004-10-11,35.892765045166016
2004-10-12,36.01575469970703
2004-10-13,35.63313293457031
2004-10-14,35.33247375488281
2004-10-15,35.87226867675781
2004-10-18,36.00892639160156
2004-10-19,35.64679718017578
2004-10-20,35.60577774047852
2004-10-21,35.728782653808594
2004-10-22,35.34614181518555
2004-10-25,34.949859619140625
2004-10-26,35.38029861450195
2004-10-27,35.906436920166016
2004-10-28,36.04307174682617
2004-10-29,36.26174545288086
2004-11-01,36.15240859985352
2004-11-02,36.89718627929688
2004-11-03,37.12951278686523
2004-11-04,37.54631423950195
2004-11-05,37.6624641418457
2004-11-08,37.41647720336914
2004-11-09,37.32767105102539
2004-11-10,37.423316955566406
2004-11-11,37.84695816040039
2004-11-12,38.01093673706055
2004-11-15,38.263763427734375
2004-11-16,38.099769592285156
2004-11-17,38.29109191894531
2004-11-18,38.28424453735352
2004-11-19,38.05879211425781
2004-11-22,38.345741271972656
2004-11-23,38.40042114257813
2004-11-24,38.4345588684082
2004-11-26,38.33892822265625
2004-11-29,38.14076232910156
2004-11-30,38.06560516357422
2004-12-01,38.571231842041016
2004-12-02,38.36624526977539
2004-12-03,38.4345588684082
2004-12-06,38.4413948059082
2004-12-07,37.8879508972168
2004-12-08,38.04508972167969
2004-12-09,37.785457611083984
2004-12-10,37.70347213745117
2004-12-13,37.607818603515625
2004-12-14,38.229591369628906
2004-12-15,38.359413146972656
2004-12-16,38.22277069091797
2004-12-17,38.20225524902344
2004-12-20,38.1612663269043
2004-12-21,38.56439971923828
2004-12-22,38.89236068725586
2004-12-23,38.55757141113281
2004-12-27,38.4345588684082
2004-12-28,38.5029182434082
2004-12-29,38.455074310302734
2004-12-30,38.36624526977539
2004-12-31,38.51657104492188
2005-01-03,38.20225524902344
2005-01-04,37.62831115722656
2005-01-05,37.27906799316406
2005-01-06,37.08732986450195
2005-01-07,36.81344604492188
2005-01-10,36.88875198364258
2005-01-11,36.546363830566406
2005-01-12,36.46418380737305
2005-01-13,36.21083450317383
2005-01-14,36.10125350952149
2005-01-18,36.39570999145508
2005-01-19,36.33407211303711
2005-01-20,35.882118225097656
2005-01-21,35.5602912902832
2005-01-24,36.019081115722656
2005-01-25,36.59431076049805
2005-01-26,36.36148452758789
2005-01-27,36.14234924316406
2005-01-28,36.15605926513672
2005-01-31,36.53266906738281
2005-02-01,38.86089324951172
2005-02-02,38.1898193359375
2005-02-03,37.94329833984375
2005-02-04,38.22405624389648
2005-02-07,38.04601669311523
2005-02-08,37.71047592163086
2005-02-09,37.50505447387695
2005-02-10,37.73786926269531
2005-02-11,37.79264450073242
2005-02-14,37.38863754272461
2005-02-15,37.32015609741211
2005-02-16,37.40233612060547
2005-02-17,37.32015609741211
2005-02-18,37.06679153442383
2005-02-22,36.82711410522461
2005-02-23,36.97091674804688
2005-02-24,37.21744918823242
2005-02-25,37.37493896484375
2005-02-28,37.080482482910156
2005-03-01,37.4228744506836
2005-03-02,37.457115173339844
2005-03-03,37.4639778137207
2005-03-04,37.62832260131836
2005-03-07,37.62832260131836
2005-03-08,37.265384674072266
2005-03-09,36.73810195922852
2005-03-10,36.99831771850586
2005-03-11,36.66277694702149
2005-03-14,36.87506103515625
2005-03-15,36.63538360595703
2005-03-16,36.07386779785156
2005-03-17,35.9163703918457
2005-03-18,35.882118225097656
2005-03-21,35.80681610107422
2005-03-22,35.046730041503906
2005-03-23,34.526290893554695
2005-03-24,34.430423736572266
2005-03-28,34.985069274902344
2005-03-29,34.86182403564453
2005-03-30,35.32856750488281
2005-03-31,35.259918212890625
2005-04-01,34.93732070922852
2005-04-04,35.211875915527344
2005-04-05,35.15695571899414
2005-04-06,35.36973190307617
2005-04-07,35.520755767822266
2005-04-08,35.37661361694336
2005-04-11,35.225616455078125
2005-04-12,35.80216979980469
2005-04-13,35.74726104736328
2005-04-14,35.08146286010742
2005-04-15,34.81377410888672
2005-04-18,34.95791244506836
2005-04-19,34.697093963623054
2005-04-20,34.340160369873054
2005-04-21,34.59414291381836
2005-04-22,34.18916702270508
2005-04-25,34.985389709472656
2005-04-26,35.38347244262695
2005-04-27,35.7609977722168
2005-04-28,35.486446380615234
2005-04-29,36.172828674316406
2005-05-02,36.41306686401367
2005-05-03,36.37874221801758
2005-05-04,36.73567581176758
2005-05-05,36.50231170654297
2005-05-06,36.37874221801758
2005-05-09,36.23461151123047
2005-05-10,36.0218391418457
2005-05-11,35.95319747924805
2005-05-12,35.78845977783203
2005-05-13,35.520755767822266
2005-05-16,36.00810241699219
2005-05-17,36.131649017333984
2005-05-18,36.74940490722656
2005-05-19,36.54348754882813
2005-05-20,36.41993713378906
2005-05-23,36.41306686401367
2005-05-24,36.31011962890625
2005-05-25,36.12477111816406
2005-05-26,36.296382904052734
2005-05-27,36.55034637451172
2005-05-31,36.96219253540039
2005-06-01,37.12005233764648
2005-06-02,37.23675155639648
2005-06-03,37.18868637084961
2005-06-06,37.161224365234375
2005-06-07,37.5250358581543
2005-06-08,37.44265365600586
2005-06-09,37.53875350952149
2005-06-10,37.55247497558594
2005-06-13,37.72406768798828
2005-06-14,37.75153732299805
2005-06-15,37.744667053222656
2005-06-16,37.69662857055664
2005-06-17,37.634849548339844
2005-06-20,37.49071502685547
2005-06-21,37.579933166503906
2005-06-22,37.60053253173828
2005-06-23,36.84549331665039
2005-06-24,36.79744338989258
2005-06-27,36.63271713256836
2005-06-28,37.06514358520508
2005-06-29,36.81061553955078
2005-06-30,36.61799621582031
2005-07-01,36.83124923706055
2005-07-05,37.1133041381836
2005-07-06,36.63862991333008
2005-07-07,36.78310012817383
2005-07-08,37.09954071044922
2005-07-11,37.12706756591797
2005-07-12,37.03074645996094
2005-07-13,37.09954071044922
2005-07-14,37.202728271484375
2005-07-15,36.98258972167969
2005-07-18,36.45977783203125
2005-07-19,36.73493957519531
2005-07-20,37.08578872680664
2005-07-21,37.37471008300781
2005-07-22,37.53981018066406
2005-07-25,37.53292846679688
2005-07-26,37.34031295776367
2005-07-27,37.80122375488281
2005-07-28,38.1589469909668
2005-07-29,37.83561706542969
2005-08-01,37.71868133544922
2005-08-02,38.11078643798828
2005-08-03,38.16583251953125
2005-08-04,38.42033767700195
2005-08-05,38.39281463623047
2005-08-08,38.31716537475586
2005-08-09,38.241493225097656
2005-08-10,38.86749649047852
2005-08-11,39.07388687133789
2005-08-12,38.98443603515625
2005-08-15,38.888126373291016
2005-08-16,38.5648193359375
2005-08-17,38.54417037963867
2005-08-18,38.6060905456543
2005-08-19,38.59235000610352
2005-08-22,38.71615982055664
2005-08-23,38.52354049682617
2005-08-24,38.13830184936523
2005-08-25,38.33781051635742
2005-08-26,37.84249496459961
2005-08-29,38.44786071777344
2005-08-30,37.97319793701172
2005-08-31,38.000709533691406
2005-09-01,38.04198455810547
2005-09-02,38.08327865600586
2005-09-06,39.18391418457031
2005-09-07,39.46597290039063
2005-09-08,39.45910263061523
2005-09-09,40.03008270263672
2005-09-12,40.305259704589844
2005-09-13,39.72051239013672
2005-09-14,39.19082260131836
2005-09-15,39.59668731689453
2005-09-16,40.903751373291016
2005-09-19,40.60792922973633
2005-09-20,40.24332809448242
2005-09-21,39.21145629882813
2005-09-22,39.21145629882813
2005-09-23,39.142669677734375
2005-09-26,39.21145629882813
2005-09-27,39.00507736206055
2005-09-28,38.950050354003906
2005-09-29,39.56230163574219
2005-09-30,39.5141487121582
2005-10-03,39.885704040527344
2005-10-04,39.24125289916992
2005-10-05,39.4460563659668
2005-10-06,39.4460563659668
2005-10-07,39.249114990234375
2005-10-10,38.64250564575195
2005-10-11,38.74491882324219
2005-10-12,37.98073196411133
2005-10-13,38.01224899291992
2005-10-14,37.7759017944336
2005-10-17,37.909812927246094
2005-10-18,37.7286262512207
2005-10-19,38.57947540283203
2005-10-20,37.31108474731445
2005-10-21,37.1456413269043
2005-10-24,39.02851867675781
2005-10-25,39.170352935791016
2005-10-26,39.50123977661133
2005-10-27,38.52432632446289
2005-10-28,39.02851867675781
2005-10-31,39.20973587036133
2005-11-01,38.72129821777344
2005-11-02,39.36729431152344
2005-11-03,39.17822647094727
2005-11-04,38.91824722290039
2005-11-07,39.23336410522461
2005-11-08,38.705543518066406
2005-11-09,38.86309051513672
2005-11-10,39.28064346313477
2005-11-11,39.74544143676758
2005-11-14,40.10786437988281
2005-11-15,40.12360382080078
2005-11-16,39.453956604003906
2005-11-17,38.997013092041016
2005-11-18,39.320030212402344
2005-11-21,40.09997177124024
2005-11-22,40.76960372924805
2005-11-23,41.28169250488281
2005-11-25,41.45501708984375
2005-11-28,41.62832260131836
2005-11-29,41.06897735595703
2005-11-30,40.5096321105957
2005-12-01,40.95868682861328
2005-12-02,40.65930557250977
2005-12-05,40.48599624633789
2005-12-06,40.57264709472656
2005-12-07,40.26541519165039
2005-12-08,39.90301513671875
2005-12-09,40.29691696166992
2005-12-12,40.20238494873047
2005-12-13,39.99755859375
2005-12-14,40.5411491394043
2005-12-15,40.51752471923828
2005-12-16,40.911415100097656
2005-12-19,40.391456604003906
2005-12-20,40.76960372924805
2005-12-21,41.273826599121094
2005-12-22,41.20291137695313
2005-12-23,41.2108039855957
2005-12-27,40.391456604003906
2005-12-28,40.51752471923828
2005-12-29,40.26541519165039
2005-12-30,40.5411491394043
2006-01-03,41.42351531982422
2006-01-04,41.02079772949219
2006-01-05,41.45509338378906
2006-01-06,41.59721755981445
2006-01-09,42.63161849975586
2006-01-10,42.50529098510742
2006-01-11,42.27629089355469
2006-01-12,42.2841796875
2006-01-13,42.19732666015625
2006-01-17,41.81830596923828
2006-01-18,41.66828155517578
2006-01-19,41.526161193847656
2006-01-20,40.58649826049805
2006-01-23,40.61809158325195
2006-01-24,41.70777130126953
2006-01-25,41.770938873291016
2006-01-26,42.10256576538086
2006-01-27,42.086769104003906
2006-01-30,41.59721755981445
2006-01-31,41.41560745239258
2006-02-01,41.54985427856445
2006-02-02,41.50247192382813
2006-02-03,41.32085800170898
2006-02-06,41.23398971557617
2006-02-07,41.11556243896485
2006-02-08,41.63669204711914
2006-02-09,41.88148498535156
2006-02-10,41.84990692138672
2006-02-13,41.86570739746094
2006-02-14,42.252601623535156
2006-02-15,42.78953552246094
2006-02-16,43.01852798461914
2006-02-17,42.9948616027832
2006-02-21,42.52898406982422
2006-02-22,43.30279159545898
2006-02-23,43.08961486816406
2006-02-24,43.32648468017578
2006-02-27,43.22382736206055
2006-02-28,42.54476165771485
2006-03-01,42.73426055908203
2006-03-02,42.465797424316406
2006-03-03,42.44210815429688
2006-03-06,42.44210815429688
2006-03-07,42.31577682495117
2006-03-08,42.5131950378418
2006-03-09,42.0078125
2006-03-10,42.82111740112305
2006-03-13,42.5131950378418
2006-03-14,42.6079216003418
2006-03-15,42.65532302856445
2006-03-16,42.73426055908203
2006-03-17,43.152774810791016
2006-03-20,42.73426055908203
2006-03-21,42.31577682495117
2006-03-22,42.2841796875
2006-03-23,41.928855895996094
2006-03-24,41.99201965332031
2006-03-27,42.13416290283203
2006-03-28,41.5103645324707
2006-03-29,41.45509338378906
2006-03-30,41.16292190551758
2006-03-31,41.49456787109375
2006-04-03,41.39979934692383
2006-04-04,42.03150177001953
2006-04-05,41.86530303955078
2006-04-06,41.36673355102539
2006-04-07,40.915626525878906
2006-04-10,41.03433227539063
2006-04-11,40.55949401855469
2006-04-12,40.51201629638672
2006-04-13,40.52784729003906
2006-04-17,40.36165237426758
2006-04-18,41.39045715332031
2006-04-19,41.0501594543457
2006-04-20,41.501277923583984
2006-04-21,41.35087966918945
2006-04-24,40.97896194458008
2006-04-25,40.60698699951172
2006-04-26,41.07391357421875
2006-04-27,42.498435974121094
2006-04-28,42.58549880981445
2006-05-01,41.79408264160156
2006-05-02,41.572513580322266
2006-05-03,41.45380401611328
2006-05-04,41.74660110473633
2006-05-05,42.53799819946289
2006-05-08,42.41930389404297
2006-05-09,42.39555740356445
2006-05-10,42.43512344360352
2006-05-11,41.71494674682617
2006-05-12,41.857398986816406
2006-05-15,42.04733657836914
2006-05-16,41.92863464355469
2006-05-17,41.15305709838867
2006-05-18,41.08181762695313
2006-05-19,41.33506774902344
2006-05-22,41.07391357421875
2006-05-23,41.32715606689453
2006-05-24,42.2689323425293
2006-05-25,42.80708312988281
2006-05-26,43.06034851074219
2006-05-30,42.577579498291016
2006-05-31,43.02076721191406
2006-06-01,43.35315322875977
2006-06-02,43.30567932128906
2006-06-05,42.41930389404297
2006-06-06,42.15022659301758
2006-06-07,42.32431411743164
2006-06-08,42.25309753417969
2006-06-09,42.30848693847656
2006-06-12,41.80992126464844
2006-06-13,41.32715606689453
2006-06-14,41.73869705200195
2006-06-15,42.39555740356445
2006-06-16,41.88114547729492
2006-06-19,41.32715606689453
2006-06-20,41.730770111083984
2006-06-21,42.04733657836914
2006-06-22,41.74660110473633
2006-06-23,41.61996841430664
2006-06-26,41.93655395507813
2006-06-27,41.39837646484375
2006-06-28,41.295501708984375
2006-06-29,42.64880752563477
2006-06-30,42.11856460571289
2006-07-03,42.46677780151367
2006-07-05,41.66521835327149
2006-07-06,41.69697189331055
2006-07-07,41.252540588378906
2006-07-10,41.34777450561523
2006-07-11,41.657310485839844
2006-07-12,41.4271354675293
2006-07-13,40.673187255859375
2006-07-14,40.68907165527344
2006-07-17,40.673187255859375
2006-07-18,40.43510437011719
2006-07-19,41.34777450561523
2006-07-20,41.10175323486328
2006-07-21,40.17320251464844
2006-07-24,40.2049560546875
2006-07-25,40.34780883789063
2006-07-26,41.07001495361328
2006-07-27,40.70495223999024
2006-07-28,41.41920852661133
2006-07-31,41.31602096557617
2006-08-01,41.35570526123047
2006-08-02,41.08587265014648
2006-08-03,41.37158203125
2006-08-04,41.4350700378418
2006-08-07,41.34777450561523
2006-08-08,41.482688903808594
2006-08-09,41.31602096557617
2006-08-10,41.252540588378906
2006-08-11,41.10970306396485
2006-08-14,41.10970306396485
2006-08-15,41.91123962402344
2006-08-16,42.08584213256836
2006-08-17,42.46677017211914
2006-08-18,42.26838302612305
2006-08-21,42.30011749267578
2006-08-22,42.133460998535156
2006-08-23,42.0620346069336
2006-08-24,42.16520690917969
2006-08-25,41.9985466003418
2006-08-28,42.01441955566406
2006-08-29,41.70491027832031
2006-08-30,41.64142227172852
2006-08-31,41.69697189331055
2006-09-01,41.70491027832031
2006-09-05,41.78426742553711
2006-09-06,41.52238464355469
2006-09-07,41.50648880004883
2006-09-08,41.76046752929688
2006-09-11,41.64934921264648
2006-09-12,41.75252914428711
2006-09-13,42.38742446899414
2006-09-14,42.442970275878906
2006-09-15,42.65724182128906
2006-09-18,42.4509162902832
2006-09-19,42.38742446899414
2006-09-20,43.061988830566406
2006-09-21,43.046119689941406
2006-09-22,42.94295120239258
2006-09-25,43.60166549682617
2006-09-26,44.411170959472656
2006-09-27,44.46672058105469
2006-09-28,44.434967041015625
2006-09-29,44.50638961791992
2006-10-02,43.792137145996094
2006-10-03,44.434967041015625
2006-10-04,45.00791549682617
2006-10-05,45.07954025268555
2006-10-06,45.03178787231445
2006-10-09,44.9760856628418
2006-10-10,45.88323593139648
2006-10-11,45.71612930297852
2006-10-12,46.06626892089844
2006-10-13,46.16970825195313
2006-10-16,45.8673324584961
2006-10-17,46.23337936401367
2006-10-18,46.09810256958008
2006-10-19,46.12992858886719
2006-10-20,46.18563842773438
2006-10-23,45.07954025268555
2006-10-24,45.11929702758789
2006-10-25,45.24663543701172
2006-10-26,46.01055526733398
2006-10-27,45.57290267944336
2006-10-30,45.60474395751953
2006-10-31,46.00261688232422
2006-11-01,45.87529373168945
2006-11-02,45.72409439086914
2006-11-03,45.40578842163086
2006-11-06,46.28112411499024
2006-11-07,46.51189422607422
2006-11-08,47.0052604675293
2006-11-09,46.8779411315918
2006-11-10,46.8381462097168
2006-11-13,46.92568588256836
2006-11-14,47.2201042175293
2006-11-15,47.33151626586914
2006-11-16,47.40313720703125
2006-11-17,47.61799621582031
2006-11-20,47.411094665527344
2006-11-21,47.27581787109375
2006-11-22,47.65777587890625
2006-11-24,47.665733337402344
2006-11-27,46.806312561035156
2006-11-28,46.869972229003906
2006-11-29,46.76653671264648
2006-11-30,46.72675704956055
2006-12-01,46.59144973754883
2006-12-04,47.65777587890625
2006-12-05,47.62594604492188
2006-12-06,47.48272323608398
2006-12-07,47.08483505249024
2006-12-08,47.61003112792969
2006-12-11,47.19623947143555
2006-12-12,47.0450553894043
2006-12-13,47.72144317626953
2006-12-14,49.25725936889648
2006-12-15,49.05036163330078
2006-12-18,49.1537971496582
2006-12-19,48.97873306274414
2006-12-20,48.80365753173828
2006-12-21,48.42965316772461
2006-12-22,48.42169570922852
2006-12-26,48.66839599609375
2006-12-27,48.99465560913086
2006-12-28,48.6524658203125
2006-12-29,48.27846145629883
2007-01-03,48.15082931518555
2007-01-04,47.7998161315918
2007-01-05,47.169639587402344
2007-01-08,47.61634826660156
2007-01-09,47.313209533691406
2007-01-10,47.28131103515625
2007-01-11,47.42490768432617
2007-01-12,47.07389831542969
2007-01-16,47.169639587402344
2007-01-17,47.24142074584961
2007-01-18,47.06592178344727
2007-01-19,46.33998489379883
2007-01-22,46.3160514831543
2007-01-23,45.90124893188477
2007-01-24,47.01008224487305
2007-01-25,46.08470916748047
2007-01-26,46.14852905273438
2007-01-29,45.98101425170898
2007-01-30,46.27616882324219
2007-01-31,46.44369125366211
2007-02-01,46.32404327392578
2007-02-02,46.39582443237305
2007-02-05,46.42772674560547
2007-02-06,46.3160514831543
2007-02-07,46.81064224243164
2007-02-08,46.65909194946289
2007-02-09,45.89324951171875
2007-02-12,45.47045516967773
2007-02-13,45.9491081237793
2007-02-14,46.81863021850586
2007-02-15,46.94625473022461
2007-02-16,47.08187866210938
2007-02-20,46.8345947265625
2007-02-21,46.69098663330078
2007-02-22,46.387855529785156
2007-02-23,46.28414916992188
2007-02-26,45.58214569091797
2007-02-27,44.345664978027344
2007-02-28,45.36675262451172
2007-03-01,45.11149215698242
2007-03-02,44.22601318359375
2007-03-05,43.79523849487305
2007-03-06,44.96789169311523
2007-03-07,44.56105422973633
2007-03-08,45.32687377929688
2007-03-09,45.39069747924805
2007-03-12,45.239112854003906
2007-03-13,43.67556381225586
2007-03-14,44.44140625
2007-03-15,44.76048278808594
2007-03-16,44.31375122070313
2007-03-19,44.70465469360352
2007-03-20,44.88014602661133
2007-03-21,45.86135482788086
2007-03-22,45.82146453857422
2007-03-23,45.8134880065918
2007-03-26,45.63001251220703
2007-03-27,45.015769958496094
2007-03-28,44.56105422973633
2007-03-29,45.03968811035156
2007-03-30,44.9918327331543
2007-04-02,44.56105422973633
2007-04-03,44.72902297973633
2007-04-04,45.04099655151367
2007-04-05,44.76102066040039
2007-04-09,45.08097839355469
2007-04-10,45.1209716796875
2007-04-11,44.83301544189453
2007-04-12,45.20095825195313
2007-04-13,45.8808479309082
2007-04-16,46.84071731567383
2007-04-17,46.58474349975586
2007-04-18,46.744712829589844
2007-04-19,47.15266036987305
2007-04-20,48.79240798950195
2007-04-23,48.91239547729492
2007-04-24,48.72041320800781
2007-04-25,49.848228454589844
2007-04-26,49.70425796508789
2007-04-27,49.70425796508789
2007-04-30,48.52843475341797
2007-05-01,49.04837036132813
2007-05-02,50.18417358398438
2007-05-03,50.76009750366211
2007-05-04,50.70409393310547
2007-05-07,50.60812377929688
2007-05-08,50.60812377929688
2007-05-09,50.61611938476562
2007-05-10,50.19219207763672
2007-05-11,50.36815643310547
2007-05-14,49.9282112121582
2007-05-15,50.40813446044922
2007-05-16,51.1760368347168
2007-05-17,50.840065002441406
2007-05-18,51.16001892089844
2007-05-21,51.40799331665039
2007-05-22,51.40799331665039
2007-05-23,51.18402481079102
2007-05-24,51.2080192565918
2007-05-25,50.89609146118164
2007-05-29,51.46398162841797
2007-05-30,51.99189376831055
2007-05-31,51.97589492797852
2007-06-01,52.04789352416992
2007-06-04,52.00789260864258
2007-06-05,51.82394409179688
2007-06-06,50.98405075073242
2007-06-07,50.18417358398438
2007-06-08,50.42415618896485
2007-06-11,50.440147399902344
2007-06-12,49.688255310058594
2007-06-13,50.51213836669922
2007-06-14,50.5041389465332
2007-06-15,51.00806427001953
2007-06-18,50.5041389465332
2007-06-19,50.51213836669922
2007-06-20,49.63227462768555
2007-06-21,50.12018585205078
2007-06-22,49.42430877685547
2007-06-25,49.43230056762695
2007-06-26,49.05634307861328
2007-06-27,49.21634292602539
2007-06-28,48.96836853027344
2007-06-29,48.936378479003906
2007-07-02,49.42430877685547
2007-07-03,50.04972457885742
2007-07-05,49.21582412719727
2007-07-06,49.32006454467773
2007-07-09,50.06575012207031
2007-07-10,48.34985733032226
2007-07-11,48.33384323120117
2007-07-12,50.77938461303711
2007-07-13,50.37847137451172
2007-07-16,49.61674118041992
2007-07-17,51.90994644165039
2007-07-18,52.15851211547852
2007-07-19,52.559425354003906
2007-07-20,51.72553634643555
2007-07-23,51.84579849243164
2007-07-24,49.04743957519531
2007-07-25,49.49646377563477
2007-07-26,48.31778335571289
2007-07-27,46.94667053222656
2007-07-30,48.22156143188477
2007-07-31,46.93864440917969
2007-08-01,47.8126449584961
2007-08-02,48.8389778137207
2007-08-03,46.09674453735352
2007-08-06,48.29373168945313
2007-08-07,48.45409774780274
2007-08-08,50.482704162597656
2007-08-09,48.63048553466797
2007-08-10,48.7347297668457
2007-08-13,47.66830825805664
2007-08-14,45.94438171386719
2007-08-15,45.49536895751953
2007-08-16,46.64198684692383
2007-08-17,47.21929168701172
2007-08-20,47.0509033203125
2007-08-21,47.41973876953125
2007-08-22,48.21354675292969
2007-08-23,48.13335037231445
2007-08-24,48.82293701171875
2007-08-27,48.07723999023438
2007-08-28,45.98448944091797
2007-08-29,46.617919921875
2007-08-30,46.281166076660156
2007-08-31,47.00278854370117
2007-09-04,48.72671127319336
2007-09-05,47.56408309936523
2007-09-06,47.628211975097656
2007-09-07,46.30521011352539
2007-09-10,47.07495498657226
2007-09-11,47.60416030883789
2007-09-12,47.692359924316406
2007-09-13,48.59040451049805
2007-09-14,47.2593765258789
2007-09-17,46.6660270690918
2007-09-18,48.75076675415039
2007-09-19,48.87104797363281
2007-09-20,48.20553970336914
2007-09-21,47.53201293945313
2007-09-24,46.8183708190918
2007-09-25,47.17118835449219
2007-09-26,47.31550979614258
2007-09-27,47.76454162597656
2007-09-28,47.60416030883789
2007-10-01,48.61446762084961
2007-10-02,48.60644912719727
2007-10-03,48.11610794067383
2007-10-04,48.0357437133789
2007-10-05,49.11284637451172
2007-10-08,48.78327941894531
2007-10-09,50.25425338745117
2007-10-10,49.74785614013672
2007-10-11,50.19798278808594
2007-10-12,50.8249626159668
2007-10-15,49.67550277709961
2007-10-16,48.41352462768555
2007-10-17,48.29294204711914
2007-10-18,47.15155792236328
2007-10-19,45.90563583374024
2007-10-22,45.71271133422852
2007-10-23,47.15155792236328
2007-10-24,47.37660217285156
2007-10-25,48.0357437133789
2007-10-26,48.76719284057617
2007-10-29,48.638587951660156
2007-10-30,48.46979141235352
2007-10-31,48.99227523803711
2007-11-01,46.93450546264648
2007-11-02,46.95864486694336
2007-11-05,46.75768661499024
2007-11-06,47.07920837402344
2007-11-07,44.50700378417969
2007-11-08,45.09379196166992
2007-11-09,45.40727996826172
2007-11-12,45.08574295043945
2007-11-13,47.55345153808594
2007-11-14,47.50521469116211
2007-11-15,46.8139533996582
2007-11-16,47.15958786010742
2007-11-19,46.11461639404297
2007-11-20,45.81722259521485
2007-11-21,43.67908477783203
2007-11-23,44.71599578857422
2007-11-26,43.0360221862793
2007-11-27,44.70797348022461
2007-11-28,46.14677429199219
2007-11-29,45.728797912597656
2007-11-30,47.40875625610352
2007-12-03,47.103309631347656
2007-12-04,45.90563583374024
2007-12-05,46.56477355957031
2007-12-06,47.85086441040039
2007-12-07,45.78506469726562
2007-12-10,46.28343963623047
2007-12-11,43.855918884277344
2007-12-12,43.4700813293457
2007-12-13,43.27716827392578
2007-12-14,42.0312728881836
2007-12-17,41.94285202026367
2007-12-18,41.62133026123047
2007-12-19,41.725830078125
2007-12-20,41.018455505371094
2007-12-21,41.75798034667969
2007-12-24,42.794883728027344
2007-12-26,42.52158737182617
2007-12-27,41.07474136352539
2007-12-28,40.8657455444336
2007-12-31,41.81424331665039
2008-01-02,41.16896438598633
2008-01-03,40.66079711914063
2008-01-04,39.63640213012695
2008-01-07,39.813865661621094
2008-01-08,38.67656326293945
2008-01-09,39.58801651000977
2008-01-10,39.45895385742188
2008-01-11,35.49048614501953
2008-01-14,35.89378356933594
2008-01-15,34.498348236083984
2008-01-16,35.68408203125
2008-01-17,34.41769790649414
2008-01-18,35.1759033203125
2008-01-22,34.958126068115234
2008-01-23,37.27305603027344
2008-01-24,37.99901580810547
2008-01-25,36.65199279785156
2008-01-28,38.2329216003418
2008-01-29,38.55556106567383
2008-01-30,38.18453598022461
2008-01-31,39.62835311889648
2008-02-01,40.00744247436523
2008-02-04,38.442649841308594
2008-02-05,36.8617057800293
2008-02-06,36.99882888793945
2008-02-07,37.4666633605957
2008-02-08,36.280948638916016
2008-02-11,35.99864196777344
2008-02-12,36.36161422729492
2008-02-13,37.789306640625
2008-02-14,36.85363388061523
2008-02-15,36.38579940795898
2008-02-19,35.93412399291992
2008-02-20,36.5390625
2008-02-21,36.03896713256836
2008-02-22,36.34546661376953
2008-02-25,36.46645736694336
2008-02-26,36.950443267822266
2008-02-27,37.16015625
2008-02-28,35.829246520996094
2008-02-29,34.119258880615234
2008-03-03,33.94179534912109
2008-03-04,34.401580810546875
2008-03-05,34.06279754638672
2008-03-06,33.304580688476555
2008-03-07,33.49818801879883
2008-03-10,32.296348571777344
2008-03-11,35.35336685180664
2008-03-12,34.47417449951172
2008-03-13,34.441909790039055
2008-03-14,33.078731536865234
2008-03-17,33.643360137939446
2008-03-18,35.25655746459961
2008-03-19,33.877281188964844
2008-03-20,37.08755493164063
2008-03-24,38.24099349975586
2008-03-25,38.32164764404297
2008-03-26,36.58747100830078
2008-03-27,36.159969329833984
2008-03-28,34.80487060546875
2008-03-31,35.2646369934082
2008-04-01,37.98289489746094
2008-04-02,37.62797164916992
2008-04-03,37.65217590332031
2008-04-04,37.19240951538086
2008-04-07,37.54730987548828
2008-04-08,37.48279190063477
2008-04-09,36.50300979614258
2008-04-10,36.48679733276367
2008-04-11,35.134544372558594
2008-04-14,34.59201431274414
2008-04-15,34.940208435058594
2008-04-16,35.42605972290039
2008-04-17,36.1953125
2008-04-18,36.867393493652344
2008-04-21,37.00504684448242
2008-04-22,35.60420608520508
2008-04-23,35.936187744140625
2008-04-24,36.58398818969727
2008-04-25,38.68120193481445
